run_id,trade_index,source,ticket,module,type,open,close,lots,openPrice,closePrice,pl,equity,return_pct,peak_return_pct,dyn_peak_pct,campaign_score,checkpoint_hit,state
cf2b9958e39b,1,all_closed,1,PULLBACK,BUY,2023.01.09 14:00,2023.01.11 10:49,1.60,1873.20,1885.12,1173.65,71173.65,1.68,1.68,1.68,4,false,ACTIVE_CHALLENGE
cf2b9958e39b,2,all_closed,2,PULLBACK,BUY,2023.01.11 12:00,2023.01.11 14:12,1.79,1884.78,1879.36,-714.98,70458.67,0.66,1.91,1.91,5,false,ACTIVE_CHALLENGE
cf2b9958e39b,3,all_closed,3,PULLBACK,BUY,2023.01.12 15:00,2023.01.12 15:30,1.98,1887.60,1882.77,-705.21,69753.46,-0.35,1.91,1.91,4,false,ACTIVE_CHALLENGE
cf2b9958e39b,4,all_closed,4,PULLBACK,BUY,2023.01.12 19:00,2023.01.13 17:43,0.22,1892.77,1913.75,322.81,70076.27,0.11,1.91,1.91,3,false,ACTIVE_CHALLENGE
cf2b9958e39b,5,all_closed,5,PULLBACK,BUY,2023.01.18 11:00,2023.01.18 19:04,1.34,1912.37,1905.27,-700.38,69375.89,-0.89,2.00,2.00,2,false,ACTIVE_CHALLENGE
cf2b9958e39b,6,all_closed,6,MOMENTUM,BUY,2023.01.24 10:00,2023.01.24 15:47,1.30,1940.56,1933.33,-691.90,68683.99,-1.88,2.00,2.00,3,false,ACTIVE_CHALLENGE
cf2b9958e39b,7,all_closed,7,MOMENTUM,BUY,2023.01.31 20:00,2023.02.01 22:41,0.74,1929.79,1952.51,1180.22,69864.21,-0.19,2.00,2.00,3,false,ACTIVE_CHALLENGE
cf2b9958e39b,8,all_closed,8,MOMENTUM,BUY,2023.03.17 17:00,2023.03.17 20:51,0.76,1962.42,1984.96,1254.80,71119.01,1.60,2.00,2.00,5,false,ACTIVE_CHALLENGE
cf2b9958e39b,9,all_closed,9,MOMENTUM,BUY,2023.03.23 16:00,2023.03.27 01:06,0.75,1984.24,1971.42,-810.75,70308.27,0.44,3.10,3.10,3,false,ACTIVE_CHALLENGE
cf2b9958e39b,10,all_closed,10,MOMENTUM,BUY,2023.03.28 18:00,2023.03.29 10:07,0.91,1969.30,1958.83,-763.72,69544.55,-0.65,3.10,3.10,2,false,ACTIVE_CHALLENGE
920bc82125a2,1,all_closed,1,PULLBACK,BUY,2023.04.03 14:00,2023.04.04 16:42,1.06,1972.66,1990.65,1322.85,71322.85,1.89,1.98,1.98,2,false,ACTIVE_CHALLENGE
920bc82125a2,2,all_closed,2,PULLBACK,BUY,2023.04.05 10:00,2023.04.05 17:11,2.12,2024.53,2019.95,-716.50,70606.35,0.87,3.60,3.60,4,false,ACTIVE_CHALLENGE
920bc82125a2,3,all_closed,3,PULLBACK,BUY,2023.04.06 13:00,2023.04.06 15:37,1.70,2019.74,2014.08,-709.20,69897.15,-0.15,3.60,3.60,4,false,ACTIVE_CHALLENGE
920bc82125a2,4,all_closed,4,PULLBACK,BUY,2023.04.11 11:00,2023.04.11 16:10,1.86,2002.24,1997.13,-700.88,69196.27,-1.15,3.60,3.60,2,false,ACTIVE_CHALLENGE
920bc82125a2,5,all_closed,5,MOMENTUM,BUY,2023.04.13 17:00,2023.04.13 17:44,0.92,2046.68,2036.44,-692.84,68503.43,-2.14,3.60,3.60,5,false,ACTIVE_CHALLENGE
920bc82125a2,6,all_closed,6,MOMENTUM,SELL,2023.05.23 11:00,2023.05.23 16:16,1.20,1957.15,1964.91,-685.34,67818.09,-3.12,3.60,3.60,5,false,ACTIVE_CHALLENGE
35d46037cfe1,1,all_closed,1,PULLBACK,BUY,2023.07.18 10:00,2023.07.18 14:16,2.69,1961.87,1968.96,1393.31,71393.31,1.99,1.99,1.99,5,false,ACTIVE_CHALLENGE
35d46037cfe1,2,all_closed,2,PULLBACK,BUY,2023.07.18 14:20,2023.07.18 14:34,2.51,1967.46,1963.58,-719.30,70674.01,0.96,2.17,2.17,5,false,ACTIVE_CHALLENGE
35d46037cfe1,3,all_closed,3,PULLBACK,BUY,2023.07.26 16:00,2023.07.26 16:20,2.33,1972.42,1968.30,-708.75,69965.26,-0.05,2.17,2.17,4,false,ACTIVE_CHALLENGE
35d46037cfe1,4,all_closed,4,PULLBACK,SELL,2023.08.07 12:00,2023.08.07 16:10,2.29,1936.21,1940.37,-703.21,69262.05,-1.05,2.17,2.17,3,false,ACTIVE_CHALLENGE
35d46037cfe1,5,all_closed,5,MOMENTUM,SELL,2023.08.08 15:00,2023.08.09 17:57,1.45,1928.87,1917.20,1232.42,70494.47,0.71,2.17,2.17,4,false,ACTIVE_CHALLENGE
35d46037cfe1,6,all_closed,6,MOMENTUM,SELL,2023.09.26 19:00,2023.09.27 15:20,1.46,1902.49,1890.70,1253.80,71748.28,2.50,2.50,2.50,5,false,ACTIVE_CHALLENGE
35d46037cfe1,7,all_closed,7,MOMENTUM,SELL,2023.09.27 15:25,2023.09.27 18:17,2.03,1891.05,1882.40,1283.86,73032.14,4.33,4.33,4.33,5,false,ACTIVE_CHALLENGE
35d46037cfe1,8,all_closed,8,MOMENTUM,SELL,2023.09.27 19:25,2023.09.28 18:00,1.48,1877.51,1865.40,1294.09,74326.23,6.18,6.18,6.18,3,true,PROTECTING_PROFIT
1a53d6cc78ab,1,all_closed,1,PULLBACK,BUY,2023.10.19 13:00,2023.10.19 20:06,1.53,1950.89,1963.34,1393.94,71393.94,1.99,1.99,1.99,5,false,ACTIVE_CHALLENGE
1a53d6cc78ab,2,all_closed,2,MOMENTUM,BUY,2023.10.19 20:10,2023.10.20 02:32,0.92,1962.67,1981.61,1212.25,72606.19,3.72,3.72,3.72,5,false,ACTIVE_CHALLENGE
1a53d6cc78ab,3,all_closed,3,PULLBACK,BUY,2023.10.20 10:00,2023.10.23 01:00,1.11,1979.52,1970.64,-802.15,71804.04,2.58,5.78,5.78,4,true,PROTECTING_PROFIT
1a53d6cc78ab,4,all_closed,4,PULLBACK,BUY,2023.10.23 12:00,2023.10.23 16:43,0.29,1981.62,1973.25,-178.61,71625.43,2.32,5.78,5.78,4,true,PROTECTING_PROFIT
1a53d6cc78ab,5,all_closed,5,PULLBACK,BUY,2023.10.30 12:00,2023.10.31 05:56,1.48,1996.78,1992.45,-575.69,71049.73,1.50,5.78,5.78,2,true,FAILED_STANDDOWN
2b9a85e9350d,1,all_closed,1,PULLBACK,BUY,2024.01.31 16:00,2024.01.31 16:45,2.02,2041.95,2051.39,1394.26,71394.26,1.99,1.99,1.99,4,false,ACTIVE_CHALLENGE
2b9a85e9350d,2,all_closed,2,PULLBACK,BUY,2024.02.01 17:00,2024.02.01 18:43,1.18,2046.47,2062.91,1420.24,72814.50,4.02,4.02,4.02,5,false,ACTIVE_CHALLENGE
2b9a85e9350d,3,all_closed,3,MOMENTUM,SELL,2024.02.13 17:00,2024.02.15 16:30,1.00,1995.75,2005.67,-745.34,72069.16,2.96,5.22,5.22,3,true,PROTECTING_PROFIT
2b9a85e9350d,4,all_closed,4,PULLBACK,BUY,2024.03.04 12:00,2024.03.04 16:16,2.17,2085.40,2094.46,1437.21,73506.37,5.01,5.22,5.22,5,true,PROTECTING_PROFIT
2b9a85e9350d,5,all_closed,5,MOMENTUM,BUY,2024.03.04 16:20,2024.03.04 17:58,1.41,2095.63,2108.36,1313.35,74819.72,6.89,6.89,6.89,5,true,PROTECTING_PROFIT
2b9a85e9350d,6,all_closed,6,MOMENTUM,BUY,2024.03.05 12:00,2024.03.05 15:34,1.24,2124.57,2139.36,1342.31,76162.03,8.80,8.80,8.80,4,true,PROTECTING_PROFIT
2b9a85e9350d,7,all_closed,7,PULLBACK,BUY,2024.03.05 19:00,2024.03.06 16:32,0.93,2128.48,2141.75,838.53,77000.57,10.00,10.00,10.00,4,true,TARGET_HIT
73a3da05b2d0,1,all_closed,1,PULLBACK,BUY,2024.04.02 14:00,2024.04.02 18:32,0.95,2262.24,2252.30,-694.75,69305.25,-0.99,1.47,1.47,5,false,ACTIVE_CHALLENGE
73a3da05b2d0,2,all_closed,2,PULLBACK,BUY,2024.04.02 20:00,2024.04.03 01:21,0.18,2260.43,2286.36,329.39,69634.64,-0.52,1.47,1.47,5,false,ACTIVE_CHALLENGE
73a3da05b2d0,3,all_closed,3,PULLBACK,BUY,2024.04.03 16:00,2024.04.03 19:31,0.98,2275.08,2294.30,1379.10,71013.74,1.45,1.47,1.47,4,false,ACTIVE_CHALLENGE
73a3da05b2d0,4,all_closed,4,MOMENTUM,BUY,2024.04.03 20:00,2024.04.05 04:06,0.66,2293.95,2279.34,-891.87,70121.87,0.17,2.05,2.05,2,false,ACTIVE_CHALLENGE
73a3da05b2d0,5,all_closed,5,PULLBACK,BUY,2024.04.05 19:00,2024.04.08 01:18,0.15,2326.39,2311.12,-178.75,69943.13,-0.08,2.05,2.05,5,false,ACTIVE_CHALLENGE
73a3da05b2d0,6,all_closed,6,PULLBACK,BUY,2024.04.09 12:00,2024.04.09 14:40,1.18,2357.84,2349.79,-699.51,69243.62,-1.08,2.05,2.05,4,false,ACTIVE_CHALLENGE
fea8b57db355,1,all_closed,1,PULLBACK,BUY,2024.07.05 11:00,2024.07.05 15:30,1.95,2365.39,2360.51,-702.63,69297.37,-1.00,0.63,0.63,5,false,ACTIVE_CHALLENGE
fea8b57db355,2,all_closed,2,PULLBACK,BUY,2024.07.05 15:35,2024.07.05 15:39,0.43,2370.26,2364.79,-173.55,69123.82,-1.25,0.63,0.63,5,false,ACTIVE_CHALLENGE
fea8b57db355,3,all_closed,3,MOMENTUM,BUY,2024.07.10 15:00,2024.07.10 20:40,1.37,2378.54,2371.68,-692.61,68431.21,-2.24,0.63,0.63,5,false,ACTIVE_CHALLENGE
fea8b57db355,4,all_closed,4,MOMENTUM,BUY,2024.07.11 16:00,2024.07.11 16:42,0.90,2407.22,2396.88,-684.71,67746.50,-3.22,0.63,0.63,5,false,ACTIVE_CHALLENGE
11ff37749d69,1,all_closed,1,MOMENTUM,BUY,2024.10.16 13:00,2024.10.16 17:44,1.04,2680.39,2671.26,-699.23,69300.77,-1.00,0.52,0.52,4,false,ACTIVE_CHALLENGE
11ff37749d69,2,all_closed,2,PULLBACK,BUY,2024.10.17 14:00,2024.10.17 15:04,1.22,2687.61,2679.91,-692.32,68608.45,-1.99,0.52,0.52,4,false,ACTIVE_CHALLENGE
11ff37749d69,3,all_closed,3,PULLBACK,BUY,2024.10.18 13:00,2024.10.21 04:13,1.13,2711.59,2728.04,1281.72,69890.17,-0.16,0.52,0.52,5,false,ACTIVE_CHALLENGE
11ff37749d69,4,all_closed,4,MOMENTUM,BUY,2024.10.21 16:00,2024.10.21 17:41,0.86,2738.85,2727.86,-695.58,69194.59,-1.15,0.52,0.52,4,false,ACTIVE_CHALLENGE
11ff37749d69,5,all_closed,5,PULLBACK,BUY,2024.10.22 10:00,2024.10.23 08:10,1.19,2734.98,2750.71,1286.92,70481.51,0.69,0.69,0.69,4,false,ACTIVE_CHALLENGE
11ff37749d69,6,all_closed,6,PULLBACK,BUY,2024.10.24 12:00,2024.10.24 16:52,1.34,2736.96,2729.80,-707.41,69774.10,-0.32,1.56,1.56,5,false,ACTIVE_CHALLENGE
11ff37749d69,7,all_closed,7,PULLBACK,BUY,2024.10.24 16:55,2024.10.24 17:26,0.31,2733.90,2726.45,-170.25,69603.85,-0.57,1.56,1.56,5,false,ACTIVE_CHALLENGE
0fbdcfbba15a,1,all_closed,1,MOMENTUM,BUY,2025.01.10 11:00,2025.01.10 15:30,1.32,2680.28,2673.09,-699.68,69300.32,-1.00,0.38,0.38,5,false,ACTIVE_CHALLENGE
0fbdcfbba15a,2,all_closed,2,PULLBACK,BUY,2025.01.14 18:00,2025.01.15 15:30,0.99,2672.05,2691.03,1306.66,70606.98,0.87,0.87,0.87,5,false,ACTIVE_CHALLENGE
0fbdcfbba15a,3,all_closed,3,MOMENTUM,BUY,2025.01.15 16:00,2025.01.15 16:34,1.01,2694.24,2684.79,-702.77,69904.21,-0.14,1.05,1.05,5,false,ACTIVE_CHALLENGE
0fbdcfbba15a,4,all_closed,4,PULLBACK,BUY,2025.01.16 10:00,2025.01.16 15:30,1.44,2698.63,2711.81,1387.93,71292.14,1.85,1.85,1.85,4,false,ACTIVE_CHALLENGE
0fbdcfbba15a,5,all_closed,5,PULLBACK,BUY,2025.01.16 19:00,2025.01.17 03:04,0.98,2720.55,2710.64,-782.97,70509.17,0.73,2.27,2.27,4,false,ACTIVE_CHALLENGE
0fbdcfbba15a,6,all_closed,6,PULLBACK,BUY,2025.01.20 11:00,2025.01.21 05:00,0.99,2706.93,2726.21,1328.41,71837.58,2.63,2.63,2.63,4,false,ACTIVE_CHALLENGE
0fbdcfbba15a,7,all_closed,7,PULLBACK,BUY,2025.01.21 17:00,2025.01.22 12:35,0.79,2738.35,2762.96,1368.83,73206.41,4.58,4.58,4.58,5,false,ACTIVE_CHALLENGE
0fbdcfbba15a,8,all_closed,8,PULLBACK,BUY,2025.01.22 12:40,2025.01.22 14:02,1.07,2763.15,2753.88,-730.48,72475.93,3.54,4.61,4.61,5,false,ACTIVE_CHALLENGE
0fbdcfbba15a,9,all_closed,9,PULLBACK,BUY,2025.01.23 19:00,2025.01.24 05:01,0.92,2754.26,2775.53,1368.71,73844.63,5.49,5.49,5.49,4,true,PROTECTING_PROFIT
0fbdcfbba15a,10,all_closed,10,PULLBACK,BUY,2025.01.24 11:00,2025.01.27 01:00,1.28,2773.40,2765.54,-830.29,73014.35,4.31,7.17,7.17,3,true,PROTECTING_PROFIT
0fbdcfbba15a,11,all_closed,11,PULLBACK,BUY,2025.01.27 12:00,2025.01.27 15:43,0.24,2763.31,2752.96,-182.85,72831.50,4.04,7.17,7.17,2,true,PROTECTING_PROFIT
da23315ad376,1,all_closed,1,PULLBACK,BUY,2025.04.01 12:00,2025.04.01 18:53,0.71,3131.05,3117.77,-693.78,69306.22,-0.99,0.58,0.58,3,false,ACTIVE_CHALLENGE
da23315ad376,2,all_closed,2,PULLBACK,BUY,2025.04.10 13:00,2025.04.10 18:39,0.34,3116.58,3172.03,1381.57,70687.79,0.98,0.98,0.98,5,false,ACTIVE_CHALLENGE
da23315ad376,3,all_closed,3,MOMENTUM,BUY,2025.04.10 18:40,2025.04.11 13:14,0.28,3174.64,3236.04,1240.52,71928.31,2.75,2.75,2.75,5,false,ACTIVE_CHALLENGE
da23315ad376,4,all_closed,4,MOMENTUM,BUY,2025.04.11 13:15,2025.04.14 15:40,0.30,3235.07,3202.61,-735.99,71192.31,1.70,3.08,3.08,3,false,ACTIVE_CHALLENGE
da23315ad376,5,all_closed,5,PULLBACK,BUY,2025.04.15 11:00,2025.04.15 16:51,0.79,3225.83,3213.68,-706.56,70485.75,0.69,3.08,3.08,3,false,ACTIVE_CHALLENGE
da23315ad376,6,all_closed,6,MOMENTUM,BUY,2025.04.16 10:00,2025.04.16 19:24,0.44,3291.97,3330.99,1257.65,71743.40,2.49,3.08,3.08,5,false,ACTIVE_CHALLENGE
da23315ad376,7,all_closed,7,MOMENTUM,BUY,2025.04.16 19:25,2025.04.17 17:29,0.33,3331.68,3302.77,-769.49,70973.92,1.39,3.29,3.29,2,false,ACTIVE_CHALLENGE
da23315ad376,8,all_closed,8,MOMENTUM,BUY,2025.04.21 10:00,2025.04.22 02:18,0.37,3392.25,3438.15,1218.56,72192.48,3.13,3.29,3.29,5,false,ACTIVE_CHALLENGE
da23315ad376,9,all_closed,9,MOMENTUM,BUY,2025.05.06 16:00,2025.05.08 08:59,0.29,3391.47,3358.58,-781.00,71411.48,2.02,4.51,4.51,2,false,ACTIVE_CHALLENGE
da23315ad376,10,all_closed,10,PULLBACK,BUY,2025.05.21 10:00,2025.05.21 15:28,0.50,3319.72,3300.56,-704.29,70707.19,1.01,4.51,4.51,5,false,ACTIVE_CHALLENGE
97982e103501,1,all_closed,1,PULLBACK,BUY,2025.07.03 14:00,2025.07.03 15:30,0.74,3353.17,3340.28,-702.10,69297.90,-1.00,0.03,0.03,3,false,ACTIVE_CHALLENGE
97982e103501,2,all_closed,2,MOMENTUM,BUY,2025.07.11 18:00,2025.07.14 17:40,0.52,3361.28,3343.33,-722.41,68575.49,-2.04,0.03,0.03,2,false,ACTIVE_CHALLENGE
97982e103501,3,all_closed,3,PULLBACK,BUY,2025.07.15 11:00,2025.07.15 14:45,1.12,3363.95,3355.60,-689.74,67885.75,-3.02,0.03,0.03,5,false,ACTIVE_CHALLENGE
97982e103501,4,all_closed,4,MOMENTUM,BUY,2025.07.18 16:00,2025.07.18 22:52,0.74,3360.22,3347.73,-680.39,67205.36,-3.99,0.03,0.03,3,false,ACTIVE_CHALLENGE
bc27a6c87533,1,all_closed,1,MOMENTUM,BUY,2025.10.01 11:00,2025.10.01 17:48,0.47,3879.38,3859.23,-696.43,69303.57,-0.99,0.78,0.78,5,false,ACTIVE_CHALLENGE
bc27a6c87533,2,all_closed,2,PULLBACK,BUY,2025.10.01 17:50,2025.10.02 17:37,0.11,3866.65,3846.62,-184.92,69118.65,-1.26,0.78,0.78,4,false,ACTIVE_CHALLENGE
bc27a6c87533,3,all_closed,3,PULLBACK,BUY,2025.10.03 12:00,2025.10.06 01:18,0.65,3864.81,3893.64,1326.67,70445.32,0.64,0.78,0.78,3,false,ACTIVE_CHALLENGE
bc27a6c87533,4,all_closed,4,MOMENTUM,BUY,2025.10.06 18:00,2025.10.08 05:15,0.34,3955.20,4005.21,1198.46,71643.77,2.35,2.35,2.35,4,false,ACTIVE_CHALLENGE
bc27a6c87533,5,all_closed,5,PULLBACK,BUY,2025.10.14 17:00,2025.10.15 10:38,0.23,4124.11,4205.95,1363.55,73007.33,4.30,4.30,4.30,5,false,ACTIVE_CHALLENGE
bc27a6c87533,6,all_closed,6,MOMENTUM,BUY,2025.10.15 10:40,2025.10.15 12:21,0.30,4205.24,4172.70,-717.24,72290.09,3.27,4.70,4.70,5,false,ACTIVE_CHALLENGE
bc27a6c87533,7,all_closed,7,PULLBACK,BUY,2025.10.15 14:40,2025.10.16 17:05,0.08,4202.82,4259.62,316.25,72606.34,3.72,4.70,4.70,4,false,ACTIVE_CHALLENGE
bc27a6c87533,8,all_closed,8,MOMENTUM,BUY,2025.10.16 20:00,2025.10.17 01:08,0.27,4282.94,4347.72,1262.82,73869.16,5.53,5.53,5.53,5,true,PROTECTING_PROFIT
bc27a6c87533,9,all_closed,9,PULLBACK,BUY,2025.10.17 12:00,2025.10.17 14:57,0.18,4347.45,4291.92,-733.85,73135.31,4.48,5.55,5.55,4,true,PROTECTING_PROFIT
bc27a6c87533,10,all_closed,10,MOMENTUM,BUY,2025.11.10 11:00,2025.11.11 02:32,0.40,4082.58,4126.81,1268.08,74403.39,6.29,6.29,6.29,4,true,PROTECTING_PROFIT
bc27a6c87533,11,all_closed,11,PULLBACK,BUY,2025.11.11 12:00,2025.11.11 16:33,0.60,4142.01,4125.11,-746.21,73657.18,5.22,6.58,6.58,5,true,PROTECTING_PROFIT
bc27a6c87533,12,all_closed,12,PULLBACK,BUY,2025.11.11 16:35,2025.11.11 17:22,0.14,4125.25,4107.58,-182.02,73475.16,4.96,6.58,6.58,4,true,PROTECTING_PROFIT
bc27a6c87533,13,all_closed,13,MOMENTUM,BUY,2025.11.12 19:00,2025.11.13 20:32,0.31,4196.68,4164.73,-792.25,72682.91,3.83,6.58,6.58,4,true,PROTECTING_PROFIT
bc27a6c87533,14,all_closed,14,MOMENTUM,BUY,2025.11.28 20:00,2025.12.02 11:36,0.32,4216.64,4186.47,-753.83,71929.08,2.76,6.58,6.58,3,true,PROTECTING_PROFIT
